Area Code;Area Code (M49);Area;Item Code;Item Code (CPC);Item;Element Code;Element;Unit;Y2000;Y2001;Y2002;Y2003;Y2004;Y2005;Y2006;Y2007;Y2008;Y2009;Y2010;Y2011;Y2012;Y2013;Y2014;Y2015;Y2016;Y2017;Y2018;Y2019;Y2020;Y2021;Y2022;Y2023;Y2024
8;'028;Antigua and Barbuda;257;'2165;Palm oil;5610;Import quantity;t;;;;;;1.000000;44.000000;61.000000;54.000000;54.000000;40.000000;0.000000;0.000000;26.000000;11.330000;60.210000;25.350000;116.010000;137.650000;164.440000;119.620000;140.560000;211.520000;360.670000;246.090000
8;'028;Antigua and Barbuda;257;'2165;Palm oil;5622;Import value;1000 USD;;;;;;1.000000;38.000000;67.000000;55.000000;55.000000;55.000000;0.000000;0.000000;30.000000;14.000000;59.000000;31.000000;118.000000;129.000000;136.000000;102.000000;161.000000;347.000000;486.000000;393.000000
8;'028;Antigua and Barbuda;237;'2161;Soya bean oil;5610;Import quantity;t;170.000000;367.000000;305.000000;318.000000;512.000000;572.000000;395.000000;364.000000;586.000000;449.000000;288.000000;623.000000;26.000000;457.000000;452.580000;455.500000;400.950000;599.530000;514.800000;612.120000;689.320000;577.400000;637.070000;583.160000;428.830000
8;'028;Antigua and Barbuda;237;'2161;Soya bean oil;5622;Import value;1000 USD;180.000000;305.000000;345.000000;427.000000;685.000000;692.000000;543.000000;553.000000;1268.000000;883.000000;480.000000;941.000000;53.000000;836.000000;626.000000;675.000000;557.000000;851.000000;672.000000;770.000000;853.000000;1021.000000;1486.000000;1157.000000;725.000000
8;'028;Antigua and Barbuda;236;'0141;Soya beans;5610;Import quantity;t;;;;;;0.000000;64.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2.000000;0.000000;0.370000;0.180000;0.340000;0.420000;0.430000;0.470000;0.130000;0.390000;0.540000;0.890000;0.080000
8;'028;Antigua and Barbuda;236;'0141;Soya beans;5622;Import value;1000 USD;;;;;;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6.000000;2.000000;2.000000;1.000000;1.000000;1.000000;3.000000;1.000000;1.000000;0.000000;1.000000;2.000000;0.000000
8;'028;Antigua and Barbuda;239;'23995.01;Soya sauce;5610;Import quantity;t;;;;;;24.000000;3.000000;6.000000;23.000000;3.000000;4.000000;28.000000;281.000000;41.000000;24.850000;29.240000;28.460000;36.480000;39.220000;32.260000;39.320000;36.020000;39.780000;43.260000;42.200000
8;'028;Antigua and Barbuda;239;'23995.01;Soya sauce;5622;Import value;1000 USD;;;;;;41.000000;15.000000;17.000000;157.000000;10.000000;13.000000;54.000000;443.000000;79.000000;62.000000;63.000000;62.000000;71.000000;71.000000;67.000000;62.000000;82.000000;82.000000;120.000000;114.000000
8;'028;Antigua and Barbuda;239;'23995.01;Soya sauce;5910;Export quantity;t;;;;;;;;;;;;0.000000;0.000000;0.000000;4.060000;;;;;;;;;;
8;'028;Antigua and Barbuda;239;'23995.01;Soya sauce;5922;Export value;1000 USD;;;;;;;;;;;;0.000000;0.000000;0.000000;0.000000;;;;;;;;;;
8;'028;Antigua and Barbuda;1806;'F1806;Beef and Buffalo Meat, primary;5610;Import quantity;t;36.640000;24.430000;31.900000;38.700000;71.560000;1006.600000;400.800000;428.000000;431.540000;442.200000;403.200000;1008.400000;416.700000;1024.600000;1039.660000;984.290000;769.910000;920.160000;991.170000;877.200000;708.350000;930.420000;976.650000;1006.570000;926.970000
8;'028;Antigua and Barbuda;1806;'F1806;Beef and Buffalo Meat, primary;5622;Import value;1000 USD;124.420000;75.620000;93.910000;103.000000;198.730000;2235.000000;1598.000000;1936.000000;2069.060000;1952.000000;2004.000000;2751.000000;1470.000000;3142.000000;3519.530000;3579.260000;2595.280000;3519.660000;3823.570000;3950.340000;2777.280000;4427.810000;5056.960000;5059.340000;5684.550000
8;'028;Antigua and Barbuda;1806;'F1806;Beef and Buffalo Meat, primary;5910;Export quantity;t;0.000000;0.000000;0.000000;89.000000;121.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.430000;;0.050000;;0.030000;0.110000;0.040000;;7.600000;0.010000;0.780000
8;'028;Antigua and Barbuda;1806;'F1806;Beef and Buffalo Meat, primary;5922;Export value;1000 USD;0.000000;0.000000;0.000000;238.000000;304.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;13.190000;;0.230000;;0.090000;1.590000;0.330000;;10.020000;0.010000;2.090000
9;'032;Argentina;875;'F0875;Beef and veal preparations nes;5610;Import quantity;t;2274.860000;1353.000000;1735.000000;133.000000;85.000000;324.000000;320.000000;380.000000;439.000000;193.000000;139.000000;843.000000;493.000000;0.000000;;;;;;;24.000000;;20.480000;;0.040000
9;'032;Argentina;875;'F0875;Beef and veal preparations nes;5622;Import value;1000 USD;5100.000000;3126.000000;2849.000000;161.000000;242.000000;752.000000;923.000000;1033.000000;1228.000000;816.000000;573.000000;5055.000000;3262.000000;0.000000;;;;;;;72.000000;;54.000000;;1.000000
9;'032;Argentina;875;'F0875;Beef and veal preparations nes;5910;Export quantity;t;72704.950000;60210.000000;66994.000000;69075.000000;86586.000000;78926.000000;61410.000000;65827.000000;62265.000000;69065.000000;45623.000000;40640.000000;30897.000000;30848.000000;27208.970000;23024.150000;26502.570000;31232.020000;34141.580000;34561.170000;33768.310000;30170.000000;24656.870000;32446.260000;23932.630000
9;'032;Argentina;875;'F0875;Beef and veal preparations nes;5922;Export value;1000 USD;159219.000000;131703.000000;124193.000000;130543.000000;189794.000000;185209.000000;164673.000000;183438.000000;234949.000000;207301.000000;176837.000000;179883.000000;118688.000000;104797.000000;84270.000000;60621.000000;66337.000000;84225.000000;101559.000000;106489.000000;88236.000000;83198.000000;57870.000000;52590.000000;46160.000000
9;'032;Argentina;257;'2165;Palm oil;5610;Import quantity;t;76.900000;1.000000;106.000000;14.000000;240.000000;1104.000000;990.000000;1267.000000;1944.000000;2134.000000;4237.000000;2563.000000;2768.000000;2607.000000;3315.130000;11003.480000;2993.840000;4115.290000;4547.090000;6056.580000;2878.700000;5841.610000;5808.640000;5677.240000;4770.090000
9;'032;Argentina;257;'2165;Palm oil;5622;Import value;1000 USD;89.000000;3.000000;114.000000;20.000000;235.000000;747.000000;786.000000;1332.000000;2818.000000;2042.000000;4219.000000;3821.000000;4128.000000;3309.000000;3780.000000;9046.000000;3193.000000;4139.000000;4508.000000;5279.000000;3108.000000;8688.000000;12551.000000;8168.000000;6903.000000
9;'032;Argentina;257;'2165;Palm oil;5910;Export quantity;t;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2.000000;0.000000;1.000000;0.000000;0.000000;;;;;;83.000000;;;;;
9;'032;Argentina;257;'2165;Palm oil;5922;Export value;1000 USD;0.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;6.000000;0.000000;3.000000;0.000000;1.000000;;;;;;137.000000;;;;;
9;'032;Argentina;237;'2161;Soya bean oil;5610;Import quantity;t;0.850000;1.000000;82.000000;5.000000;0.000000;16.000000;0.000000;0.000000;101.000000;0.000000;1.000000;25.000000;10777.000000;83320.000000;19282.990000;11124.600000;27.710000;20.100000;905.820000;2.780000;9.320000;8.960000;92924.890000;13.880000;5948.460000
9;'032;Argentina;237;'2161;Soya bean oil;5622;Import value;1000 USD;3.000000;3.000000;61.000000;7.000000;0.000000;81.000000;2.000000;2.000000;97.000000;2.000000;5.000000;39.000000;11412.000000;78883.000000;15060.000000;7918.000000;90.000000;57.000000;1022.000000;11.000000;42.000000;46.000000;138671.000000;66.000000;6386.000000
9;'032;Argentina;237;'2161;Soya bean oil;5910;Export quantity;t;2979696.000000;3338214.000000;3399699.000000;4188076.000000;4340966.000000;4850819.000000;5741409.000000;6403550.000000;4944194.000000;4439405.000000;4899817.000000;4416541.000000;3777574.000000;4264224.000000;4059025.920000;5598828.220000;5764308.380000;4972597.210000;4011056.670000;5043233.150000;5271403.540000;4661375.540000;4264020.240000;3683286.190000;5617875.270000
9;'032;Argentina;237;'2161;Soya bean oil;5922;Export value;1000 USD;942183.000000;1055578.000000;1345506.000000;2083400.000000;2335749.000000;2247010.000000;2789292.000000;4419050.000000;4895929.000000;3261211.000000;4135915.000000;5196660.000000;4319830.000000;4089345.000000;3467651.000000;3815439.000000;4105836.000000;3725822.000000;2807292.000000;3269254.000000;3740139.000000;5400931.000000;6245702.000000;3919006.000000;5269563.000000
9;'032;Argentina;236;'0141;Soya beans;5610;Import quantity;t;238303.900000;328596.000000;260674.000000;338077.000000;559438.000000;747732.000000;712440.000000;2245391.000000;2891771.000000;823924.000000;1895.000000;12862.000000;10114.000000;4806.000000;2226.670000;565.560000;853848.850000;1897831.450000;6443247.600000;4547681.770000;5317336.420000;4866019.880000;3310610.210000;10367695.330000;7580767.200000
9;'032;Argentina;236;'0141;Soya beans;5622;Import value;1000 USD;45041.000000;58616.000000;45755.000000;70701.000000;148513.000000;156343.000000;155971.000000;646751.000000;1343440.000000;306750.000000;554.000000;5568.000000;3061.000000;2309.000000;3452.000000;1183.000000;322420.000000;701233.000000;2505672.000000;1605956.000000;1982370.000000;2623687.000000;2121314.000000;5620022.000000;3230409.000000
9;'032;Argentina;236;'0141;Soya beans;5910;Export quantity;t;4122890.000000;7364885.000000;6163391.000000;8709581.000000;6519806.000000;9962112.000000;7872864.000000;11842537.000000;11733589.000000;4291705.000000;13616013.000000;10820030.000000;6158407.000000;7782681.000000;7441733.630000;11650221.450000;8946957.550000;7400919.600000;3539907.280000;10053802.180000;6359763.730000;4284452.890000;5195178.020000;1853775.810000;4145166.820000
9;'032;Argentina;236;'0141;Soya beans;5922;Export value;1000 USD;776853.000000;1244464.000000;1118763.000000;1840328.000000;1740114.000000;2295680.000000;1779100.000000;3435061.000000;4583263.000000;1675156.000000;4986277.000000;5457164.000000;3191609.000000;4089403.000000;3776387.000000;4269945.000000;3233303.000000;2732359.000000;1386600.000000;3404761.000000;2186202.000000;2232371.000000;3081557.000000;1023976.000000;1806214.000000
9;'032;Argentina;239;'23995.01;Soya sauce;5610;Import quantity;t;137.810000;160.000000;48.000000;85.000000;128.000000;209.000000;259.000000;310.000000;409.000000;267.000000;440.000000;471.000000;552.000000;485.000000;418.110000;417.840000;377.760000;580.460000;611.350000;425.170000;477.950000;404.870000;428.360000;352.250000;341.170000
9;'032;Argentina;239;'23995.01;Soya sauce;5622;Import value;1000 USD;180.000000;208.000000;46.000000;112.000000;184.000000;248.000000;331.000000;381.000000;553.000000;362.000000;600.000000;612.000000;718.000000;646.000000;540.000000;521.000000;464.000000;704.000000;795.000000;447.000000;521.000000;475.000000;602.000000;490.000000;460.000000
9;'032;Argentina;239;'23995.01;Soya sauce;5910;Export quantity;t;0.020000;2.000000;0.000000;0.000000;7.000000;16.000000;18.000000;10.000000;10.000000;9.000000;16.000000;16.000000;14.000000;11.000000;0.350000;1.790000;8.030000;2.150000;0.470000;;1.800000;;;;
9;'032;Argentina;239;'23995.01;Soya sauce;5922;Export value;1000 USD;0.000000;3.000000;1.000000;0.000000;6.000000;14.000000;18.000000;10.000000;14.000000;15.000000;28.000000;75.000000;67.000000;83.000000;2.000000;5.000000;20.000000;4.000000;2.000000;;3.000000;;;;
9;'032;Argentina;1806;'F1806;Beef and Buffalo Meat, primary;5610;Import quantity;t;11301.780000;11887.100000;4860.100000;8685.700000;3260.900000;3077.600000;3628.600000;3190.900000;2564.100000;1549.500000;1922.200000;1280.000000;692.500000;170.300000;358.920000;62.640000;145.340000;460.600000;17904.200000;16443.930000;13124.780000;7315.130000;6718.950000;3020.960000;3098.410000
9;'032;Argentina;1806;'F1806;Beef and Buffalo Meat, primary;5622;Import value;1000 USD;15403.750000;16431.000000;4106.000000;6844.000000;3166.000000;3698.000000;5184.000000;5677.000000;6144.000000;4580.000000;4788.000000;4623.000000;4226.000000;2031.000000;3418.910000;445.750000;711.950000;1330.270000;36493.250000;34862.950000;32615.030000;21106.370000;24912.710000;11298.390000;12184.150000
9;'032;Argentina;1806;'F1806;Beef and Buffalo Meat, primary;5910;Export quantity;t;207320.320000;56283.500000;209405.400000;238659.800000;425019.200000;566595.500000;407466.500000;385283.200000;286842.500000;491479.000000;200941.000000;167591.100000;145465.600000;166622.900000;180490.990000;170810.290000;199218.770000;269779.760000;474744.430000;725298.130000;782161.330000;695420.050000;787274.440000;845806.520000;934120.670000
9;'032;Argentina;1806;'F1806;Beef and Buffalo Meat, primary;5922;Export value;1000 USD;502328.550000;116865.000000;350628.000000;464801.000000;829952.000000;1173245.000000;1117213.000000;1212982.000000;1378477.000000;1536094.000000;1054374.000000;1158260.000000;996071.000000;993273.000000;1038847.460000;864016.420000;1027864.890000;1296354.830000;1931877.380000;3074108.940000;2707092.630000;2733359.090000;3435268.930000;2758813.750000;2977548.580000
1;'051;Armenia;875;'F0875;Beef and veal preparations nes;5610;Import quantity;t;804.000000;55.000000;434.000000;121.000000;158.000000;477.000000;512.000000;599.000000;347.000000;184.000000;211.000000;42.000000;71.000000;225.000000;33.610000;49.980000;105.660000;141.460000;96.600000;94.180000;335.120000;97.650000;174.370000;186.110000;129.220000
1;'051;Armenia;875;'F0875;Beef and veal preparations nes;5622;Import value;1000 USD;999.000000;86.000000;604.000000;103.000000;149.000000;559.000000;664.000000;985.000000;872.000000;542.000000;622.000000;181.000000;240.000000;622.000000;215.000000;198.000000;250.000000;390.000000;235.000000;272.000000;603.000000;324.000000;1110.000000;674.000000;563.000000
1;'051;Armenia;875;'F0875;Beef and veal preparations nes;5910;Export quantity;t;0.000000;;0.000000;161.000000;364.000000;292.000000;634.000000;710.000000;305.000000;130.000000;174.000000;63.000000;371.000000;86.000000;89.510000;44.700000;54.150000;29.690000;104.820000;186.200000;180.300000;305.730000;139.640000;104.740000;128.910000
1;'051;Armenia;875;'F0875;Beef and veal preparations nes;5922;Export value;1000 USD;0.000000;;0.000000;225.000000;526.000000;488.000000;1164.000000;1515.000000;866.000000;374.000000;468.000000;215.000000;1279.000000;374.000000;422.000000;184.000000;221.000000;184.000000;495.000000;806.000000;1008.000000;1248.000000;726.000000;747.000000;749.000000
1;'051;Armenia;257;'2165;Palm oil;5610;Import quantity;t;32.000000;317.000000;180.000000;296.000000;375.000000;208.000000;294.000000;390.000000;1086.000000;1621.000000;948.000000;1065.000000;1299.000000;1179.000000;633.240000;934.010000;813.070000;941.960000;888.040000;952.810000;1009.760000;1302.830000;891.920000;1164.070000;1205.230000
1;'051;Armenia;257;'2165;Palm oil;5622;Import value;1000 USD;30.000000;203.000000;130.000000;227.000000;291.000000;218.000000;298.000000;494.000000;1639.000000;1790.000000;1132.000000;1732.000000;1826.000000;1484.000000;772.000000;899.000000;798.000000;935.000000;880.000000;926.000000;1160.000000;2259.000000;2324.000000;1922.000000;2720.000000
1;'051;Armenia;257;'2165;Palm oil;5910;Export quantity;t;;;;11.000000;37.000000;20.000000;0.000000;0.000000;0.000000;2.000000;0.000000;0.000000;3.000000;0.000000;;;;2.830000;;;;;;;0.300000
1;'051;Armenia;257;'2165;Palm oil;5922;Export value;1000 USD;;;;7.000000;22.000000;15.000000;0.000000;0.000000;0.000000;2.000000;0.000000;0.000000;7.000000;0.000000;;;;4.000000;;;;;;;1.000000
1;'051;Armenia;237;'2161;Soya bean oil;5610;Import quantity;t;2131.000000;1773.000000;790.000000;4955.000000;11.000000;562.000000;312.000000;2352.000000;1922.000000;6.000000;1097.000000;666.000000;532.000000;540.000000;926.020000;986.090000;1279.190000;1042.310000;434.010000;601.870000;684.240000;302.490000;407.870000;847.160000;688.120000
1;'051;Armenia;237;'2161;Soya bean oil;5622;Import value;1000 USD;1658.000000;1457.000000;583.000000;4857.000000;4.000000;239.000000;344.000000;1578.000000;1401.000000;11.000000;807.000000;617.000000;643.000000;678.000000;893.000000;852.000000;1006.000000;773.000000;290.000000;547.000000;517.000000;388.000000;446.000000;710.000000;555.000000
1;'051;Armenia;237;'2161;Soya bean oil;5910;Export quantity;t;;;;;;;20.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;;;;;;;;;;0.010000;
1;'051;Armenia;237;'2161;Soya bean oil;5922;Export value;1000 USD;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;12.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;;;;;;;;;;0.000000;
1;'051;Armenia;236;'0141;Soya beans;5610;Import quantity;t;18.000000;0.000000;0.000000;1160.000000;1537.000000;1250.000000;0.000000;5.000000;1.000000;6128.000000;0.000000;3.000000;2.000000;116.000000;721.880000;487.960000;2.040000;23.830000;457.050000;30.010000;98.920000;249.820000;1649.150000;739.130000;3033.060000
1;'051;Armenia;236;'0141;Soya beans;5622;Import value;1000 USD;5.000000;0.000000;0.000000;313.000000;460.000000;349.000000;0.000000;5.000000;1.000000;8600.000000;0.000000;8.000000;3.000000;102.000000;482.000000;269.000000;2.000000;12.000000;196.000000;18.000000;48.000000;168.000000;1148.000000;323.000000;1612.000000
1;'051;Armenia;236;'0141;Soya beans;5910;Export quantity;t;;;;;;;;;;;;;;;;;;;;;;;0.190000;0.140000;
1;'051;Armenia;236;'0141;Soya beans;5922;Export value;1000 USD;;;;;;;;;;;;;;;;;;;;;;;0.000000;1.000000;
1;'051;Armenia;239;'23995.01;Soya sauce;5610;Import quantity;t;0.000000;0.000000;1.000000;0.000000;0.000000;2.000000;3.000000;2.000000;4.000000;5.000000;10.000000;8.000000;20.000000;21.000000;19.100000;37.910000;36.280000;54.500000;73.330000;127.550000;180.640000;207.930000;241.100000;342.850000;355.100000
1;'051;Armenia;239;'23995.01;Soya sauce;5622;Import value;1000 USD;0.000000;0.000000;1.000000;0.000000;1.000000;2.000000;3.000000;9.000000;20.000000;26.000000;42.000000;34.000000;59.000000;59.000000;43.000000;57.000000;65.000000;78.000000;116.000000;155.000000;213.000000;246.000000;357.000000;375.000000;353.000000
1;'051;Armenia;239;'23995.01;Soya sauce;5910;Export quantity;t;;;;;;;;;;;;;;;2.050000;;;;;;2.180000;2.190000;0.790000;0.090000;2.920000
1;'051;Armenia;239;'23995.01;Soya sauce;5922;Export value;1000 USD;;;;;;;;;;;;;;;3.000000;;;;;;3.000000;4.000000;1.000000;0.000000;8.000000
1;'051;Armenia;1806;'F1806;Beef and Buffalo Meat, primary;5610;Import quantity;t;8193.400000;9287.200000;8564.600000;11533.600000;14153.700000;11732.400000;13063.700000;7883.200000;19960.300000;14093.900000;7891.400000;12777.000000;10772.900000;7015.800000;7184.930000;3545.170000;3896.430000;3310.640000;5976.660000;6549.830000;5188.740000;5951.900000;6427.410000;5804.290000;7298.780000
